Order ID,Order Date,Customer ID,Customer Segment,Region,State,Product Category,Product Name,Sales,Quantity,Discount,Profit
SO-101681,2024-10-02,CUST-1652,Home Office,East,New York,Technology,Cloud Security Suite,2306.22,2,0.0,745.48
SO-100500,2023-02-09,CUST-1625,Consumer,West,Colorado,Office Supplies,Premium Notebook Pack,28.58,3,0.2,4.84
SO-102073,2024-03-05,CUST-1046,Consumer,West,California,Office Supplies,Ballpoint Pen Set,2124.15,10,0.0,310.39
SO-101857,2023-05-06,CUST-1859,Corporate,Central,Ohio,Furniture,Ergonomic Office Chair,5388.82,8,0.05,432.61
SO-101389,2024-03-06,CUST-1219,Consumer,West,California,Furniture,Conference Table,1173.29,1,0.0,130.51
SO-101520,2025-06-10,CUST-1560,Consumer,East,New Jersey,Furniture,Standing Desk,11091.92,10,0.2,1356.73
SO-101672,2025-10-26,CUST-1437,Corporate,Central,Texas,Furniture,Standing Desk,1889.99,3,0.0,189.64
SO-100339,2023-04-04,CUST-1404,Consumer,Central,Texas,Furniture,Conference Table,2239.53,2,0.0,487.66
SO-102389,2025-05-08,CUST-1128,Consumer,Central,Ohio,Furniture,Conference Table,2233.55,2,0.1,419.36
SO-101189,2023-08-06,CUST-1073,Consumer,East,New Jersey,Office Supplies,Premium Notebook Pack,851.79,6,0.3,39.45
SO-100029,2025-04-12,CUST-1340,Home Office,South,Georgia,Technology,Wireless Keyboard,7040.1,5,0.2,15.59
SO-101541,2024-05-07,CUST-1025,Corporate,West,Washington,Office Supplies,Premium Notebook Pack,264.92,2,0.0,40.05
SO-101218,2023-05-03,CUST-1565,Home Office,East,Massachusetts,Office Supplies,Ballpoint Pen Set,118.66,1,0.05,22.72
SO-102054,2024-08-31,CUST-1721,Consumer,East,Massachusetts,Office Supplies,Toner Cartridge,242.67,3,0.0,42.37
SO-100795,2025-03-10,CUST-1394,Corporate,West,Arizona,Technology,USB-C Docking Station,3464.21,2,0.0,1174.21
SO-100946,2024-11-06,CUST-1670,Consumer,East,Virginia,Office Supplies,Desk Organizer,104.16,4,0.2,12.96
SO-101417,2023-06-19,CUST-1120,Corporate,East,Virginia,Furniture,Ergonomic Office Chair,275.92,1,0.0,29.61
SO-100170,2025-04-10,CUST-1620,Corporate,Central,Michigan,Office Supplies,Ballpoint Pen Set,75.58,1,0.3,-0.97
SO-102106,2024-10-12,CUST-1473,Consumer,West,Arizona,Office Supplies,Desk Organizer,110.11,1,0.3,5.7
SO-101677,2024-04-01,CUST-1341,Consumer,Central,Michigan,Office Supplies,Premium Notebook Pack,291.37,2,0.05,27.91
SO-101198,2023-12-28,CUST-1103,Consumer,Central,Texas,Technology,Noise-Canceling Headset,1540.5,1,0.0,431.58
SO-101543,2023-07-22,CUST-1004,Corporate,Central,Missouri,Technology,Cloud Security Suite,4930.8,3,0.0,1255.23
SO-101254,2023-08-09,CUST-1716,Corporate,East,Massachusetts,Furniture,Bookcase,436.09,1,0.05,42.83
SO-101277,2023-03-08,CUST-1140,Consumer,South,North Carolina,Furniture,Filing Cabinet,2354.44,5,0.0,315.58
SO-100913,2024-06-16,CUST-1255,Corporate,East,New Jersey,Office Supplies,Premium Notebook Pack,37.29,1,0.15,8.35
SO-100492,2024-06-12,CUST-1223,Consumer,South,North Carolina,Technology,Wireless Keyboard,1088.04,1,0.05,150.38
SO-100954,2023-06-21,CUST-1580,Consumer,East,Pennsylvania,Office Supplies,Toner Cartridge,72.19,1,0.05,11.9
SO-101098,2025-03-04,CUST-1092,Corporate,South,Tennessee,Technology,Cloud Security Suite,854.85,2,0.0,193.26
SO-101033,2023-08-11,CUST-1331,Consumer,Central,Illinois,Technology,Noise-Canceling Headset,2920.8,4,0.2,129.0
SO-100588,2025-07-27,CUST-1097,Consumer,East,New Jersey,Technology,USB-C Docking Station,4586.08,4,0.1,1099.7
SO-100751,2024-01-30,CUST-1618,Corporate,Central,Missouri,Office Supplies,Toner Cartridge,263.1,5,0.0,67.76
SO-100235,2024-09-09,CUST-1246,Corporate,East,Virginia,Office Supplies,Ballpoint Pen Set,780.97,5,0.15,51.29
SO-100733,2024-10-16,CUST-1303,Corporate,Central,Illinois,Furniture,Standing Desk,191.39,1,0.15,6.1
SO-101538,2023-04-06,CUST-1090,Corporate,West,California,Office Supplies,Toner Cartridge,769.44,3,0.0,100.25
SO-101157,2024-07-28,CUST-1624,Corporate,West,Colorado,Office Supplies,Premium Notebook Pack,1285.39,5,0.05,324.79
SO-102151,2025-08-19,CUST-1400,Home Office,South,North Carolina,Office Supplies,Ballpoint Pen Set,712.95,5,0.0,162.84
SO-101210,2023-10-09,CUST-1295,Corporate,West,California,Office Supplies,Toner Cartridge,445.87,3,0.0,68.5
SO-101066,2024-12-02,CUST-1563,Consumer,Central,Michigan,Technology,Laptop Pro 14,1740.79,1,0.0,402.97
SO-101063,2023-03-12,CUST-1011,Corporate,Central,Ohio,Office Supplies,Premium Notebook Pack,30.33,3,0.15,1.97
SO-101168,2023-11-22,CUST-1776,Consumer,East,Massachusetts,Technology,Noise-Canceling Headset,433.89,3,0.1,84.8
SO-101493,2023-10-26,CUST-1030,Consumer,East,New York,Technology,Laptop Pro 14,589.38,4,0.0,133.67
SO-102476,2025-03-12,CUST-1105,Consumer,South,Tennessee,Office Supplies,Desk Organizer,67.72,2,0.3,-0.87
SO-100885,2023-07-24,CUST-1468,Consumer,South,Tennessee,Technology,USB-C Docking Station,1292.06,1,0.0,290.67
SO-100144,2023-09-12,CUST-1650,Consumer,West,Oregon,Technology,Wireless Keyboard,4488.44,8,0.2,910.67
SO-102465,2024-04-02,CUST-1640,Consumer,South,Georgia,Technology,Laptop Pro 14,2559.33,2,0.0,617.69
SO-100851,2025-02-04,CUST-1090,Consumer,South,Florida,Technology,Laptop Pro 14,3001.13,10,0.15,633.55
SO-100718,2024-12-06,CUST-1792,Corporate,South,North Carolina,Office Supplies,Desk Organizer,198.13,1,0.0,39.3
SO-102383,2023-02-09,CUST-1574,Consumer,South,Tennessee,Office Supplies,Ballpoint Pen Set,167.71,1,0.15,15.17
SO-100265,2025-06-13,CUST-1179,Corporate,South,Tennessee,Technology,Noise-Canceling Headset,6554.43,6,0.15,601.06
SO-100076,2023-09-16,CUST-1158,Consumer,West,Colorado,Technology,USB-C Docking Station,1725.09,6,0.0,291.25
SO-100396,2024-07-31,CUST-1380,Corporate,East,New Jersey,Technology,Wireless Keyboard,144.74,1,0.0,
SO-102129,2023-02-05,CUST-1747,Consumer,West,Colorado,Office Supplies,Ballpoint Pen Set,51.76,1,0.2,2.26
SO-102347,2023-06-22,CUST-1311,Home Office,West,Oregon,Technology,Wireless Keyboard,5664.4,4,0.0,1785.51
SO-100397,2025-08-07,CUST-1861,Consumer,Central,Texas,Office Supplies,Premium Notebook Pack,92.97,4,0.0,18.04
SO-101366,2023-07-28,CUST-1853,Consumer,West,Colorado,Technology,USB-C Docking Station,3889.51,3,0.05,1180.18
SO-102417,2025-06-09,CUST-1362,Corporate,West,Colorado,Furniture,Ergonomic Office Chair,2331.19,2,0.05,170.28
SO-101904,2024-01-24,CUST-1517,Consumer,Central,Ohio,Office Supplies,Toner Cartridge,1376.7,6,0.1,293.17
SO-100596,2023-07-13,CUST-1083,Consumer,South,Florida,Office Supplies,Printer Paper Case,241.95,3,0.3,23.62
SO-101297,2023-07-16,CUST-1441,Consumer,West,Colorado,Technology,Laptop Pro 14,2809.98,2,0.1,537.18
SO-101822,2024-10-12,CUST-1496,Corporate,East,Pennsylvania,Technology,Noise-Canceling Headset,2150.9,2,0.1,177.68
SO-100873,2023-09-10,CUST-1787,Consumer,East,Massachusetts,Technology,Laptop Pro 14,163.07,1,0.2,28.03
SO-101549,2025-12-10,CUST-1752,Consumer,Central,Texas,Office Supplies,Ballpoint Pen Set,594.07,4,0.1,101.71
SO-100037,2023-12-14,CUST-1150,Corporate,Central,Michigan,Office Supplies,Ballpoint Pen Set,267.21,8,0.0,43.31
SO-102113,2023-11-19,CUST-1830,Consumer,South,Tennessee,Office Supplies,Desk Organizer,845.84,5,0.0,138.15
SO-102135,2023-05-17,CUST-1848,Consumer,West,Colorado,Furniture,Conference Table,4385.48,5,0.2,614.07
SO-100978,2024-01-21,CUST-1460,Consumer,West,Washington,Technology,USB-C Docking Station,1608.64,3,0.05,291.51
SO-101572,2024-07-29,CUST-1273,Consumer,West,Washington,Office Supplies,Ballpoint Pen Set,167.23,1,0.2,13.22
SO-101123,2024-05-01,CUST-1293,Consumer,Central,Missouri,Office Supplies,Desk Organizer,788.44,6,0.05,200.21
SO-101893,2024-01-03,CUST-1041,Corporate,South,Georgia,Office Supplies,Toner Cartridge,170.55,1,0.0,33.57
SO-100676,2023-03-16,CUST-1563,Consumer,East,Pennsylvania,Technology,Wireless Keyboard,3614.25,6,0.05,1094.29
SO-100729,2023-07-03,CUST-1126,Consumer,East,New York,Office Supplies,Desk Organizer,216.44,1,0.0,42.26
SO-100413,2025-05-31,CUST-1406,Corporate,South,North Carolina,Furniture,Standing Desk,1561.16,3,0.1,141.8
SO-101517,2023-08-25,CUST-1218,Home Office,West,California,Office Supplies,Toner Cartridge,2597.89,10,0.0,421.3
SO-101650,2024-02-01,CUST-1726,Home Office,West,Washington,Technology,Laptop Pro 14,668.75,1,0.0,164.44
SO-100826,2023-09-13,CUST-1382,Consumer,Central,Ohio,Technology,Noise-Canceling Headset,8354.27,10,0.0,2717.39
SO-100617,2024-12-28,CUST-1861,Consumer,Central,Missouri,Technology,Noise-Canceling Headset,1135.21,1,0.0,373.77
SO-100115,2023-05-07,CUST-1372,Home Office,West,Oregon,Technology,Wireless Keyboard,520.12,4,0.3,8.54
SO-100418,2023-09-04,CUST-1578,Corporate,South,Georgia,Office Supplies,Printer Paper Case,541.25,3,0.0,110.89
SO-101626,2023-08-05,CUST-1157,Home Office,Central,Missouri,Technology,Cloud Security Suite,387.75,2,0.05,83.14
SO-102463,2024-05-16,CUST-1543,Home Office,Central,Ohio,Office Supplies,Ballpoint Pen Set,205.1,1,0.0,61.03
SO-100090,2025-05-08,CUST-1455,Home Office,Central,Illinois,Office Supplies,Desk Organizer,1403.66,8,0.0,334.15
SO-102083,2023-10-10,CUST-1319,Corporate,West,Colorado,Office Supplies,Ballpoint Pen Set,723.79,6,0.0,113.79
SO-100754,2025-09-29,CUST-1185,Corporate,East,Massachusetts,Office Supplies,Toner Cartridge,81.73,1,0.0,13.37
SO-101631,2024-05-30,CUST-1260,,Central,Illinois,Office Supplies,Printer Paper Case,142.37,1,0.0,28.25
SO-100012,2025-12-22,CUST-1080,Consumer,South,Louisiana,Technology,Cloud Security Suite,7981.26,5,0.0,1209.84
SO-100285,2025-11-03,CUST-1369,Home Office,West,Colorado,Technology,Wireless Keyboard,1590.3,1,0.0,233.16
SO-101067,2024-08-28,CUST-1523,Consumer,East,Massachusetts,Furniture,Ergonomic Office Chair,13556.75,10,0.0,3085.58
SO-101192,2025-05-27,CUST-1816,Corporate,Central,Ohio,Furniture,Filing Cabinet,4109.32,3,0.0,517.94
SO-101441,2025-10-06,CUST-1391,Consumer,Central,Texas,Furniture,Ergonomic Office Chair,2194.44,2,0.05,236.48
SO-102349,2023-01-25,CUST-1033,Corporate,South,North Carolina,Office Supplies,Desk Organizer,211.14,6,0.0,41.63
SO-102348,2023-04-07,CUST-1579,Consumer,South,Florida,Furniture,Standing Desk,378.32,2,0.05,62.3
SO-102269,2025-08-06,CUST-1197,Home Office,Central,Illinois,Office Supplies,Toner Cartridge,208.06,1,0.0,33.89
SO-101569,2023-09-08,CUST-1836,Consumer,South,North Carolina,Office Supplies,Ballpoint Pen Set,554.94,3,0.0,155.08
SO-102155,2025-06-08,CUST-1520,Corporate,South,North Carolina,Technology,Laptop Pro 14,7438.2,5,0.05,1684.1
SO-101688,2023-08-08,CUST-1828,Consumer,West,Arizona,Technology,USB-C Docking Station,3816.91,4,0.0,823.61
SO-100852,2024-01-27,CUST-1311,Corporate,Central,Michigan,Furniture,Ergonomic Office Chair,6566.78,5,0.0,1453.16
SO-100896,2023-06-10,CUST-1848,Consumer,East,Virginia,Technology,Wireless Keyboard,619.45,3,0.0,188.48
SO-100497,2025-03-09,CUST-1500,Corporate,South,North Carolina,Office Supplies,Desk Organizer,208.01,1,0.0,50.74
SO-101783,2023-07-26,CUST-1888,Consumer,West,California,Office Supplies,Toner Cartridge,1108.21,4,0.0,286.85
SO-100336,2023-01-16,CUST-1445,Corporate,Central,Illinois,Office Supplies,Desk Organizer,200.01,1,0.15,34.94
SO-100516,2023-09-29,CUST-1465,Corporate,West,Washington,Technology,USB-C Docking Station,1181.78,1,0.05,267.6
SO-101349,2025-04-15,CUST-1178,Home Office,Central,Texas,Furniture,Filing Cabinet,1853.83,2,0.0,445.83
SO-101016,2025-12-29,CUST-1523,Corporate,Central,Ohio,Office Supplies,Ballpoint Pen Set,1029.47,5,0.1,57.42
SO-102355,2024-09-13,CUST-1166,Corporate,Central,Ohio,Technology,Laptop Pro 14,10295.54,10,0.0,3204.89
SO-101782,2023-05-16,CUST-1150,Consumer,East,New York,Technology,USB-C Docking Station,4798.91,5,0.15,621.03
SO-101786,2023-10-08,CUST-1100,Home Office,West,California,Office Supplies,Ballpoint Pen Set,216.18,1,0.05,49.01
SO-102071,2023-10-14,CUST-1142,Consumer,Central,Ohio,Office Supplies,Toner Cartridge,342.45,2,0.0,54.48
SO-100357,2025-04-21,CUST-1235,Home Office,Central,Missouri,Technology,Noise-Canceling Headset,2257.58,4,0.0,520.81
SO-102390,2025-01-19,CUST-1644,Home Office,East,Pennsylvania,Technology,Noise-Canceling Headset,1523.88,3,0.0,505.16
SO-101313,2024-07-19,CUST-1168,Consumer,South,North Carolina,Office Supplies,Printer Paper Case,744.2,4,0.15,132.78
SO-101636,2025-05-24,CUST-1174,Consumer,Central,Illinois,Office Supplies,Ballpoint Pen Set,229.21,2,0.05,40.38
SO-100551,2023-03-25,CUST-1875,Consumer,East,New Jersey,Technology,Noise-Canceling Headset,4613.03,4,0.15,469.83
SO-101228,2024-06-06,CUST-1053,Consumer,West,Oregon,Furniture,Standing Desk,733.88,2,0.05,74.74
SO-102242,2023-06-12,CUST-1658,Consumer,South,Georgia,Furniture,Bookcase,3978.63,8,0.05,346.56
SO-100958,2025-10-11,CUST-1692,Corporate,East,Virginia,Office Supplies,Toner Cartridge,121.74,1,0.0,36.42
SO-101774,2023-08-05,CUST-1776,Corporate,West,Colorado,Technology,Noise-Canceling Headset,4547.85,5,0.0,821.16
SO-101009,2024-10-12,CUST-1409,Consumer,West,Colorado,Office Supplies,Desk Organizer,342.17,2,0.2,-7.39
SO-101093,2025-08-10,CUST-1058,Corporate,East,New York,Furniture,Bookcase,5268.66,8,0.0,952.53
SO-102473,2024-01-01,CUST-1327,Consumer,South,Tennessee,Technology,Wireless Keyboard,1318.92,3,0.0,394.7
SO-100997,2023-03-14,CUST-1441,Corporate,Central,Michigan,Furniture,Filing Cabinet,411.94,1,0.0,86.85
SO-101680,2024-05-19,CUST-1143,Consumer,Central,Missouri,Office Supplies,Toner Cartridge,86.69,1,0.1,5.82
SO-100154,2023-04-03,CUST-1631,Corporate,East,Massachusetts,Furniture,Standing Desk,2646.7,3,0.0,503.8
SO-100581,2024-10-31,CUST-1321,Corporate,West,California,Office Supplies,Premium Notebook Pack,897.01,5,0.0,161.58
SO-101471,2025-06-26,CUST-1435,Corporate,West,California,Office Supplies,Ballpoint Pen Set,1735.18,8,0.0,349.26
SO-100704,2024-04-21,CUST-1209,Consumer,East,New York,Office Supplies,Premium Notebook Pack,176.58,1,0.0,28.13
SO-101213,2024-10-19,CUST-1663,Corporate,East,New Jersey,Technology,Cloud Security Suite,1013.91,1,0.15,237.89
SO-100897,2024-05-29,CUST-1408,Consumer,West,Oregon,Office Supplies,Ballpoint Pen Set,72.27,3,0.15,14.32
SO-100488,2025-11-30,CUST-1224,Consumer,West,Washington,Technology,Laptop Pro 14,1517.24,1,0.0,243.94
SO-100560,2023-11-17,CUST-1046,Consumer,West,Arizona,Furniture,Filing Cabinet,1254.79,2,0.3,-19.99
SO-101142,2023-06-04,CUST-1338,Corporate,East,New York,Technology,Noise-Canceling Headset,500.31,3,0.3,51.38
SO-101120,2025-12-18,CUST-1741,Consumer,West,Washington,Office Supplies,Printer Paper Case,36.38,1,0.05,2.68
SO-100513,2024-04-15,CUST-1253,Corporate,East,Virginia,Office Supplies,Toner Cartridge,273.58,2,0.0,50.78
SO-100634,2023-02-27,CUST-1357,Corporate,South,Georgia,Furniture,Conference Table,1065.99,1,0.15,106.32
SO-102162,2024-04-21,CUST-1672,Corporate,South,Tennessee,Office Supplies,Ballpoint Pen Set,266.22,5,0.1,20.36
SO-101665,2025-03-27,CUST-1619,Corporate,Central,Missouri,Technology,USB-C Docking Station,1836.56,3,0.0,363.64
SO-101013,2024-05-05,CUST-1815,Consumer,East,Pennsylvania,Technology,Laptop Pro 14,935.54,2,0.0,243.85
SO-101932,2025-12-11,CUST-1398,Consumer,East,Virginia,Office Supplies,Ballpoint Pen Set,1155.03,5,0.0,177.58
SO-101151,2023-11-09,CUST-1444,Consumer,East,New Jersey,Technology,Wireless Keyboard,2310.86,2,0.2,126.98
SO-102352,2025-04-06,CUST-1818,Home Office,West,Arizona,Technology,Cloud Security Suite,695.88,2,0.3,27.02
SO-100117,2024-08-04,CUST-1132,Home Office,East,Virginia,Technology,Noise-Canceling Headset,7409.21,6,0.0,2009.46
SO-100741,2024-11-24,CUST-1763,Corporate,Central,Illinois,Furniture,Ergonomic Office Chair,482.45,2,0.0,90.37
SO-102316,2024-10-05,CUST-1352,Corporate,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,712.49,5,0.1,103.5
SO-101975,2023-06-30,CUST-1137,Consumer,West,Colorado,Office Supplies,Toner Cartridge,270.46,2,0.1,53.16
SO-101082,2025-01-04,CUST-1812,Consumer,South,North Carolina,Office Supplies,Ballpoint Pen Set,122.85,1,0.05,33.86
SO-101811,2025-01-30,CUST-1160,Home Office,Central,Michigan,Technology,Laptop Pro 14,1414.92,3,0.2,221.37
SO-100831,2024-05-09,CUST-1585,Consumer,East,New Jersey,Technology,Cloud Security Suite,4137.73,3,0.1,657.59
SO-100120,2023-07-27,CUST-1185,Home Office,West,Colorado,Office Supplies,Printer Paper Case,1071.86,6,0.05,212.86
SO-100657,2025-03-13,CUST-1318,Home Office,East,New York,Office Supplies,Premium Notebook Pack,548.08,2,0.0,82.21
SO-102290,2025-11-24,CUST-1678,Corporate,West,Colorado,Furniture,Conference Table,2221.85,4,0.05,176.36
SO-102251,2024-03-01,CUST-1743,Consumer,East,Virginia,Technology,Laptop Pro 14,2158.48,2,0.0,478.77
SO-102457,2024-11-02,CUST-1404,Home Office,West,California,Technology,Wireless Keyboard,486.81,1,0.1,133.1
SO-100636,2023-10-11,CUST-1238,Corporate,West,Arizona,Office Supplies,Premium Notebook Pack,414.2,2,0.15,61.9
SO-100370,2024-12-13,CUST-1074,Consumer,West,Oregon,Office Supplies,Desk Organizer,782.65,3,0.0,141.99
SO-100269,2025-04-27,CUST-1818,Consumer,West,Arizona,Technology,USB-C Docking Station,3901.68,3,0.1,511.84
SO-100047,2025-05-13,CUST-1772,Corporate,East,New York,Office Supplies,Printer Paper Case,503.95,2,0.1,98.59
SO-100992,2025-08-10,CUST-1465,Corporate,South,North Carolina,Technology,USB-C Docking Station,1469.96,1,0.0,374.75
SO-100877,2025-06-13,CUST-1572,Consumer,East,Virginia,Technology,Cloud Security Suite,1813.75,2,0.0,402.75
SO-100774,2024-10-20,CUST-1013,Consumer,East,New Jersey,Furniture,Filing Cabinet,2624.52,8,0.0,353.74
SO-101220,2023-07-06,CUST-1177,Home Office,West,Colorado,Technology,USB-C Docking Station,658.53,2,0.0,124.07
SO-101127,2025-01-14,CUST-1307,Home Office,South,Louisiana,Office Supplies,Ballpoint Pen Set,183.17,1,0.0,22.3
SO-100005,2024-08-15,CUST-1699,Home Office,South,Georgia,Furniture,Filing Cabinet,1841.85,2,0.0,216.81
SO-101596,2025-05-10,CUST-1031,Home Office,West,Washington,Office Supplies,Ballpoint Pen Set,170.69,3,0.1,21.72
SO-101078,2023-06-20,CUST-1621,Consumer,East,New Jersey,Furniture,Bookcase,917.57,2,0.3,14.68
SO-100838,2023-06-06,CUST-1621,Consumer,East,New Jersey,Technology,USB-C Docking Station,1478.36,1,0.0,259.8
SO-100682,2025-08-17,CUST-1030,Consumer,Central,Ohio,Technology,Wireless Keyboard,6722.98,8,0.0,1531.07
SO-101716,2024-03-31,CUST-1115,Consumer,Central,Illinois,Office Supplies,Desk Organizer,23.57,2,0.0,2.4
SO-101149,2024-06-21,CUST-1233,Consumer,Central,Michigan,Office Supplies,Desk Organizer,206.65,2,0.05,36.99
SO-100575,2024-03-22,CUST-1324,Consumer,East,Pennsylvania,Technology,USB-C Docking Station,1559.62,3,0.05,283.13
SO-100051,2023-03-26,CUST-1848,Corporate,West,Arizona,Technology,Cloud Security Suite,268.39,2,0.05,54.37
SO-100854,2025-04-26,CUST-1270,Corporate,Central,Texas,Technology,USB-C Docking Station,12309.32,10,0.0,3522.59
SO-101983,2025-12-29,CUST-1309,Corporate,Central,Texas,Furniture,Filing Cabinet,2154.12,3,0.2,-64.25
SO-101824,2024-06-04,CUST-1504,Corporate,Central,Michigan,Furniture,Ergonomic Office Chair,2412.96,4,0.3,-205.89
SO-100834,2023-11-22,CUST-1080,Consumer,South,Georgia,Technology,Laptop Pro 14,3529.63,3,0.0,993.64
SO-101116,2024-02-18,CUST-1188,Home Office,South,Louisiana,Technology,Noise-Canceling Headset,3585.08,2,0.0,665.85
SO-101167,2024-12-04,CUST-1459,Consumer,Central,Ohio,Technology,USB-C Docking Station,2396.51,2,0.0,729.9
SO-101907,2023-11-30,CUST-1162,Consumer,South,Georgia,Technology,Noise-Canceling Headset,855.69,1,0.3,54.18
SO-100972,2023-12-29,CUST-1873,Consumer,South,Georgia,Office Supplies,Printer Paper Case,69.74,3,0.0,8.33
SO-100400,2024-06-02,CUST-1598,Consumer,West,Oregon,Office Supplies,Premium Notebook Pack,272.73,1,0.0,28.09
SO-100020,2025-09-23,CUST-1543,Consumer,East,Massachusetts,Technology,Noise-Canceling Headset,444.82,2,0.0,104.69
SO-100685,2025-03-11,CUST-1095,Home Office,South,Georgia,Technology,USB-C Docking Station,414.59,1,0.05,81.99
SO-100036,2024-09-14,CUST-1815,Corporate,West,Arizona,Furniture,Conference Table,1392.92,2,0.0,230.07
SO-102374,2023-06-12,CUST-1407,Consumer,East,New York,Technology,Laptop Pro 14,1549.27,6,0.0,330.48
SO-100525,2025-11-30,CUST-1580,Corporate,Central,Ohio,Office Supplies,Ballpoint Pen Set,532.88,4,0.05,98.07
SO-100921,2024-03-09,CUST-1153,Corporate,South,Louisiana,Office Supplies,Toner Cartridge,1615.14,8,0.0,349.74
SO-101842,2024-08-10,CUST-1201,Consumer,West,Arizona,Office Supplies,Printer Paper Case,217.05,1,0.0,40.3
SO-101891,2023-01-14,CUST-1870,Corporate,West,Oregon,Technology,Wireless Keyboard,4710.38,8,0.1,833.37
SO-100538,2025-10-06,CUST-1122,Corporate,South,Florida,Technology,USB-C Docking Station,4815.74,5,0.1,833.98
SO-101706,2023-08-25,CUST-1467,Consumer,East,Massachusetts,Office Supplies,Toner Cartridge,18.6,1,0.05,2.27
SO-102456,2025-01-29,CUST-1643,Consumer,Central,Ohio,Technology,Noise-Canceling Headset,3056.98,3,0.0,1001.88
SO-100246,2024-02-15,CUST-1778,Corporate,West,Oregon,Technology,Cloud Security Suite,2840.8,3,0.15,197.86
SO-100785,2024-02-27,CUST-1095,Consumer,South,Georgia,Technology,USB-C Docking Station,343.33,1,0.1,49.7
SO-101410,2025-06-17,CUST-1736,Consumer,East,Virginia,Technology,Laptop Pro 14,2569.8,4,0.05,665.96
SO-100155,2024-09-04,CUST-1597,Home Office,Central,Missouri,Furniture,Bookcase,2396.12,5,0.0,482.3
SO-101687,2025-06-30,CUST-1578,Consumer,Central,Ohio,Office Supplies,Ballpoint Pen Set,525.99,3,0.15,71.13
SO-100626,2024-08-04,CUST-1311,Corporate,East,Virginia,Furniture,Standing Desk,660.06,6,0.05,62.71
SO-102408,2025-01-16,CUST-1621,Consumer,South,Tennessee,Technology,Laptop Pro 14,7118.23,8,0.0,1408.22
SO-101347,2024-08-28,CUST-1317,Corporate,East,Massachusetts,Office Supplies,Toner Cartridge,151.02,2,0.0,15.74
SO-100570,2025-04-24,CUST-1317,Corporate,East,Massachusetts,Technology,Noise-Canceling Headset,516.7,1,0.0,75.2
SO-101759,2025-03-30,CUST-1864,Consumer,South,Georgia,Technology,Noise-Canceling Headset,9583.56,6,0.0,2387.8
SO-101817,2023-10-02,CUST-1015,Consumer,South,Florida,Office Supplies,Desk Organizer,185.64,3,0.0,32.36
SO-102066,2025-03-25,CUST-1761,Consumer,West,Oregon,Office Supplies,Premium Notebook Pack,575.31,6,0.0,89.98
SO-100128,2023-02-03,CUST-1536,Consumer,Central,Missouri,Technology,USB-C Docking Station,232.99,2,0.05,34.6
SO-102492,2025-01-15,CUST-1721,Consumer,East,New York,Office Supplies,Premium Notebook Pack,414.44,2,0.1,88.13
SO-102007,2023-08-01,CUST-1308,Corporate,South,Florida,Furniture,Bookcase,616.3,1,0.1,88.75
SO-100981,2023-10-14,CUST-1162,Consumer,West,Oregon,Technology,Noise-Canceling Headset,3268.28,2,0.0,692.15
SO-100191,2024-07-16,CUST-1196,Consumer,West,Oregon,Office Supplies,Desk Organizer,1363.67,6,0.0,162.63
SO-101140,2025-05-19,CUST-1086,Consumer,West,Oregon,Technology,Cloud Security Suite,3144.01,3,0.0,1014.48
SO-100993,2023-01-24,CUST-1381,Consumer,West,Arizona,Technology,USB-C Docking Station,1580.41,3,0.05,434.54
SO-100700,2025-03-20,CUST-1067,Consumer,South,Florida,Technology,Cloud Security Suite,823.37,2,0.0,179.36
SO-100607,2025-09-23,CUST-1712,Consumer,West,Colorado,Office Supplies,Desk Organizer,226.86,1,0.0,31.34
SO-100181,2025-05-24,CUST-1772,Home Office,West,California,Office Supplies,Desk Organizer,443.48,2,0.0,57.58
SO-100302,2023-12-13,CUST-1049,Consumer,East,New York,Office Supplies,Toner Cartridge,532.48,3,0.0,64.76
SO-101061,2023-10-20,CUST-1336,Corporate,East,New York,Office Supplies,Ballpoint Pen Set,249.24,1,0.0,34.13
SO-102366,2024-12-04,CUST-1348,Consumer,East,New York,Furniture,Conference Table,2386.92,6,0.05,252.36
SO-102409,2025-02-28,CUST-1024,Corporate,West,Oregon,Furniture,Filing Cabinet,690.66,1,0.0,82.08
SO-101070,2025-05-18,CUST-1139,Consumer,South,North Carolina,Office Supplies,Desk Organizer,372.32,6,0.3,25.53
SO-102206,2023-04-20,CUST-1814,Corporate,West,Washington,Technology,Wireless Keyboard,1200.24,1,0.0,405.95
SO-101244,2023-01-02,CUST-1116,Home Office,South,Georgia,Technology,USB-C Docking Station,1153.74,1,0.2,40.58
SO-100017,2023-04-21,CUST-1255,Consumer,Central,Texas,Office Supplies,Printer Paper Case,75.63,1,0.0,13.95
SO-102495,2024-03-26,CUST-1453,Home Office,West,Oregon,Office Supplies,Ballpoint Pen Set,170.18,1,0.0,44.02
SO-100547,2024-02-14,CUST-1247,Consumer,East,Massachusetts,Technology,Cloud Security Suite,3427.94,2,0.0,823.14
SO-100659,2024-11-28,CUST-1087,Corporate,South,North Carolina,Technology,Laptop Pro 14,3842.8,3,0.1,795.01
SO-102263,2025-04-12,CUST-1363,Corporate,West,Arizona,Technology,Laptop Pro 14,10491.3,6,0.0,2883.67
SO-102293,2025-03-28,CUST-1651,Consumer,West,Colorado,Office Supplies,Ballpoint Pen Set,780.3,5,0.05,83.68
