order_id,order_date,customer_id,customer_segment,region,state,product_category,product_name,sales,quantity,discount,profit,profit_margin,order_month,average_order_value,year,month_name
SO-100412,2025-04-02,CUST-1648,Corporate,West,Washington,Furniture,Conference Table,2670.71,3,0.3,77.61,0.0291,2025-04,890.24,2025,April
SO-100502,2025-04-03,CUST-1425,Corporate,West,Colorado,Technology,Wireless Keyboard,4211.71,3,0.0,691.35,0.1641,2025-04,1403.9,2025,April
SO-102233,2025-04-03,CUST-1717,Home Office,Central,Missouri,Furniture,Bookcase,2261.89,3,0.05,301.83,0.1334,2025-04,753.96,2025,April
SO-100849,2025-04-04,CUST-1771,Home Office,East,Virginia,Technology,Laptop Pro 14,201.18,1,0.15,41.91,0.2083,2025-04,201.18,2025,April
SO-101654,2025-04-04,CUST-1810,Consumer,East,New Jersey,Furniture,Conference Table,947.9,1,0.3,-114.86,-0.1212,2025-04,947.9,2025,April
SO-101792,2025-04-04,CUST-1386,Consumer,South,Tennessee,Furniture,Conference Table,2792.19,2,0.0,291.78,0.1045,2025-04,1396.1,2025,April
SO-102321,2025-04-04,CUST-1040,Consumer,East,New Jersey,Furniture,Filing Cabinet,217.52,1,0.0,43.94,0.202,2025-04,217.52,2025,April
SO-100152,2025-04-05,CUST-1638,Consumer,West,Arizona,Furniture,Conference Table,771.86,1,0.05,150.32,0.1948,2025-04,771.86,2025,April
SO-100833,2025-04-05,CUST-1266,Consumer,South,Louisiana,Technology,Wireless Keyboard,2466.24,3,0.15,526.86,0.2136,2025-04,822.08,2025,April
SO-100974,2025-04-05,CUST-1705,Consumer,West,California,Office Supplies,Toner Cartridge,96.25,2,0.0,10.48,0.1089,2025-04,48.12,2025,April
SO-100890,2025-04-06,CUST-1790,Home Office,East,New York,Technology,Laptop Pro 14,3341.62,3,0.1,528.39,0.1581,2025-04,1113.87,2025,April
SO-101594,2025-04-06,CUST-1236,Corporate,West,Colorado,Furniture,Bookcase,4022.05,3,0.0,630.44,0.1567,2025-04,1340.68,2025,April
SO-102352,2025-04-06,CUST-1818,Home Office,West,Arizona,Technology,Cloud Security Suite,695.88,2,0.3,27.02,0.0388,2025-04,347.94,2025,April
SO-100069,2025-04-07,CUST-1052,Corporate,South,Florida,Furniture,Filing Cabinet,421.95,3,0.1,48.99,0.1161,2025-04,140.65,2025,April
SO-100554,2025-04-07,CUST-1682,Corporate,East,New Jersey,Technology,Noise-Canceling Headset,3798.93,4,0.15,942.24,0.248,2025-04,949.73,2025,April
SO-102258,2025-04-07,CUST-1184,Corporate,West,Colorado,Technology,Noise-Canceling Headset,842.05,4,0.1,201.52,0.2393,2025-04,210.51,2025,April
SO-100555,2025-04-08,CUST-1755,Consumer,South,Louisiana,Office Supplies,Printer Paper Case,123.71,3,0.0,35.69,0.2885,2025-04,41.24,2025,April
SO-100862,2025-04-08,CUST-1294,Consumer,West,California,Office Supplies,Ballpoint Pen Set,142.69,1,0.0,32.44,0.2273,2025-04,142.69,2025,April
SO-101892,2025-04-08,CUST-1589,Corporate,East,New York,Furniture,Standing Desk,1813.56,10,0.0,218.78,0.1206,2025-04,181.36,2025,April
SO-100109,2025-04-09,CUST-1603,Consumer,East,Massachusetts,Office Supplies,Desk Organizer,1405.87,6,0.0,378.03,0.2689,2025-04,234.31,2025,April
SO-101384,2025-04-09,CUST-1351,Corporate,East,New York,Office Supplies,Premium Notebook Pack,214.18,2,0.3,-15.17,-0.0708,2025-04,107.09,2025,April
SO-101814,2025-04-09,CUST-1252,Corporate,Central,Missouri,Technology,Wireless Keyboard,4671.81,4,0.0,1471.76,0.315,2025-04,1167.95,2025,April
SO-102327,2025-04-09,CUST-1022,Consumer,South,Georgia,Office Supplies,Toner Cartridge,385.99,4,0.2,70.46,0.1825,2025-04,96.5,2025,April
SO-102462,2025-04-09,CUST-1477,Corporate,West,Washington,Technology,Laptop Pro 14,1126.02,2,0.0,309.94,0.2753,2025-04,563.01,2025,April
SO-100168,2025-04-10,CUST-1241,Consumer,South,Louisiana,Furniture,Ergonomic Office Chair,327.99,1,0.0,40.88,0.1246,2025-04,327.99,2025,April
SO-100170,2025-04-10,CUST-1620,Corporate,Central,Michigan,Office Supplies,Ballpoint Pen Set,75.58,1,0.3,-0.97,-0.0128,2025-04,75.58,2025,April
SO-100681,2025-04-10,CUST-1601,Corporate,South,Florida,Furniture,Standing Desk,1100.78,1,0.1,78.26,0.0711,2025-04,1100.78,2025,April
SO-101830,2025-04-10,CUST-1173,Consumer,East,Massachusetts,Furniture,Standing Desk,1719.02,2,0.0,141.46,0.0823,2025-04,859.51,2025,April
SO-102100,2025-04-10,CUST-1613,Corporate,West,California,Furniture,Conference Table,1482.8,2,0.2,129.1,0.0871,2025-04,741.4,2025,April
SO-101022,2025-04-11,CUST-1173,Home Office,West,Washington,Office Supplies,Toner Cartridge,479.82,2,0.0,131.03,0.2731,2025-04,239.91,2025,April
SO-100029,2025-04-12,CUST-1340,Home Office,South,Georgia,Technology,Wireless Keyboard,7040.1,5,0.2,15.59,0.0022,2025-04,1408.02,2025,April
SO-101780,2025-04-12,CUST-1785,Consumer,South,Georgia,Technology,Laptop Pro 14,679.76,2,0.3,66.33,0.0976,2025-04,339.88,2025,April
SO-102263,2025-04-12,CUST-1363,Corporate,West,Arizona,Technology,Laptop Pro 14,10491.3,6,0.0,2883.67,0.2749,2025-04,1748.55,2025,April
SO-101721,2025-04-13,CUST-1689,Consumer,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,223.82,1,0.0,59.64,0.2665,2025-04,223.82,2025,April
SO-101338,2025-04-14,CUST-1531,Home Office,South,Florida,Office Supplies,Ballpoint Pen Set,581.12,8,0.0,170.42,0.2933,2025-04,72.64,2025,April
SO-102272,2025-04-14,CUST-1333,Consumer,West,Colorado,Office Supplies,Ballpoint Pen Set,475.92,4,0.1,38.98,0.0819,2025-04,118.98,2025,April
SO-102325,2025-04-14,CUST-1109,Consumer,East,New York,Technology,Noise-Canceling Headset,1344.53,4,0.3,-11.18,-0.0083,2025-04,336.13,2025,April
SO-101349,2025-04-15,CUST-1178,Home Office,Central,Texas,Furniture,Filing Cabinet,1853.83,2,0.0,445.83,0.2405,2025-04,926.92,2025,April
SO-102176,2025-04-15,CUST-1462,Consumer,East,Virginia,Office Supplies,Desk Organizer,293.33,2,0.15,30.15,0.1028,2025-04,146.66,2025,April
SO-102360,2025-04-15,CUST-1449,Consumer,East,Virginia,Furniture,Bookcase,1814.1,3,0.15,235.95,0.1301,2025-04,604.7,2025,April
SO-101008,2025-04-16,CUST-1651,Consumer,West,Washington,Furniture,Conference Table,2965.16,3,0.1,425.91,0.1436,2025-04,988.39,2025,April
SO-101753,2025-04-16,CUST-1130,Consumer,East,New York,Technology,Wireless Keyboard,800.92,1,0.1,195.73,0.2444,2025-04,800.92,2025,April
SO-100944,2025-04-17,CUST-1224,Consumer,East,Massachusetts,Technology,USB-C Docking Station,2958.34,2,0.0,446.49,0.1509,2025-04,1479.17,2025,April
SO-101890,2025-04-17,CUST-1869,Consumer,East,Virginia,Technology,USB-C Docking Station,1206.18,4,0.2,148.42,0.123,2025-04,301.54,2025,April
SO-102289,2025-04-17,CUST-1522,Home Office,West,California,Technology,Wireless Keyboard,1260.99,4,0.05,351.95,0.2791,2025-04,315.25,2025,April
SO-101510,2025-04-19,CUST-1625,Consumer,West,California,Technology,Wireless Keyboard,2057.26,5,0.3,-56.8,-0.0276,2025-04,411.45,2025,April
SO-100355,2025-04-21,CUST-1184,Consumer,East,New York,Furniture,Standing Desk,867.2,1,0.05,58.59,0.0676,2025-04,867.2,2025,April
SO-100357,2025-04-21,CUST-1235,Home Office,Central,Missouri,Technology,Noise-Canceling Headset,2257.58,4,0.0,520.81,0.2307,2025-04,564.4,2025,April
SO-100030,2025-04-23,CUST-1358,Consumer,South,Georgia,Office Supplies,Printer Paper Case,106.45,1,0.05,11.39,0.107,2025-04,106.45,2025,April
SO-100570,2025-04-24,CUST-1317,Corporate,East,Massachusetts,Technology,Noise-Canceling Headset,516.7,1,0.0,75.2,0.1455,2025-04,516.7,2025,April
SO-101128,2025-04-24,CUST-1581,Consumer,East,Pennsylvania,Office Supplies,Desk Organizer,420.64,2,0.2,0.75,0.0018,2025-04,210.32,2025,April
SO-100580,2025-04-25,CUST-1832,Corporate,South,North Carolina,Office Supplies,Printer Paper Case,882.5,4,0.05,125.71,0.1424,2025-04,220.62,2025,April
SO-100830,2025-04-25,CUST-1424,Consumer,South,Tennessee,Technology,Wireless Keyboard,1750.86,2,0.1,231.99,0.1325,2025-04,875.43,2025,April
SO-100854,2025-04-26,CUST-1270,Corporate,Central,Texas,Technology,USB-C Docking Station,12309.32,10,0.0,3522.59,0.2862,2025-04,1230.93,2025,April
SO-101804,2025-04-26,CUST-1454,Consumer,South,Georgia,Technology,Noise-Canceling Headset,421.7,1,0.15,40.26,0.0955,2025-04,421.7,2025,April
SO-100187,2025-04-27,CUST-1388,Corporate,East,Pennsylvania,Technology,Noise-Canceling Headset,5071.18,3,0.0,864.55,0.1705,2025-04,1690.39,2025,April
SO-100269,2025-04-27,CUST-1818,Consumer,West,Arizona,Technology,USB-C Docking Station,3901.68,3,0.1,511.84,0.1312,2025-04,1300.56,2025,April
SO-100276,2025-04-27,CUST-1241,Consumer,South,Louisiana,Technology,USB-C Docking Station,2840.35,2,0.05,816.49,0.2875,2025-04,1420.18,2025,April
SO-100387,2025-04-27,CUST-1065,Consumer,East,New York,Technology,Cloud Security Suite,6799.74,4,0.0,1178.95,0.1734,2025-04,1699.94,2025,April
SO-102205,2025-04-28,CUST-1873,Consumer,East,Virginia,Furniture,Filing Cabinet,3860.16,3,0.0,891.9,0.2311,2025-04,1286.72,2025,April
SO-100452,2025-04-29,CUST-1518,Consumer,West,Oregon,Office Supplies,Premium Notebook Pack,11.07,1,0.0,2.86,0.2584,2025-04,11.07,2025,April
SO-102244,2025-04-29,CUST-1386,Corporate,East,Pennsylvania,Technology,Cloud Security Suite,1199.28,1,0.05,227.68,0.1898,2025-04,1199.28,2025,April
SO-100791,2025-04-30,CUST-1732,Consumer,East,Pennsylvania,Furniture,Standing Desk,879.36,2,0.2,56.44,0.0642,2025-04,439.68,2025,April
SO-101995,2025-04-30,CUST-1869,Consumer,West,California,Office Supplies,Desk Organizer,436.82,2,0.15,94.12,0.2155,2025-04,218.41,2025,April
SO-102186,2025-04-30,CUST-1477,Corporate,South,Georgia,Office Supplies,Printer Paper Case,516.31,4,0.3,10.58,0.0205,2025-04,129.08,2025,April
SO-100476,2025-05-01,CUST-1619,Home Office,South,Louisiana,Furniture,Filing Cabinet,2151.41,3,0.05,0.0,0.0,2025-05,717.14,2025,May
SO-102421,2025-05-01,CUST-1837,Corporate,East,Massachusetts,Office Supplies,Printer Paper Case,215.8,1,0.1,16.47,0.0763,2025-05,215.8,2025,May
SO-100061,2025-05-02,CUST-1061,Consumer,Central,Missouri,Furniture,Filing Cabinet,2431.4,2,0.05,315.57,0.1298,2025-05,1215.7,2025,May
SO-102195,2025-05-02,CUST-1431,Consumer,Central,Michigan,Office Supplies,Ballpoint Pen Set,175.42,3,0.0,31.46,0.1793,2025-05,58.47,2025,May
SO-102339,2025-05-02,CUST-1399,Corporate,East,New York,Technology,Noise-Canceling Headset,2848.77,3,0.05,715.92,0.2513,2025-05,949.59,2025,May
SO-100614,2025-05-03,CUST-1204,Corporate,South,North Carolina,Office Supplies,Premium Notebook Pack,318.85,2,0.1,60.65,0.1902,2025-05,159.43,2025,May
SO-100475,2025-05-04,CUST-1140,Consumer,East,Pennsylvania,Technology,Laptop Pro 14,1954.33,6,0.1,569.84,0.2916,2025-05,325.72,2025,May
SO-100612,2025-05-04,CUST-1448,Corporate,South,Florida,Office Supplies,Ballpoint Pen Set,259.89,2,0.0,63.74,0.2453,2025-05,129.94,2025,May
SO-100719,2025-05-05,CUST-1580,Corporate,West,Oregon,Technology,Cloud Security Suite,411.49,1,0.05,90.68,0.2204,2025-05,411.49,2025,May
SO-101527,2025-05-05,CUST-1702,Consumer,Central,Texas,Technology,Wireless Keyboard,10045.08,8,0.2,623.39,0.0621,2025-05,1255.64,2025,May
SO-100208,2025-05-06,CUST-1662,Corporate,West,Oregon,Office Supplies,Toner Cartridge,163.43,1,0.1,29.55,0.1808,2025-05,163.43,2025,May
SO-100688,2025-05-06,CUST-1618,Consumer,West,California,Office Supplies,Premium Notebook Pack,43.34,1,0.0,10.49,0.242,2025-05,43.34,2025,May
SO-102091,2025-05-07,CUST-1427,Home Office,West,Colorado,Office Supplies,Premium Notebook Pack,230.61,1,0.0,28.89,0.1253,2025-05,230.61,2025,May
SO-102171,2025-05-07,CUST-1039,Home Office,West,California,Office Supplies,Premium Notebook Pack,71.63,1,0.15,13.9,0.1941,2025-05,71.63,2025,May
SO-102216,2025-05-07,CUST-1490,Consumer,West,California,Technology,Noise-Canceling Headset,6918.94,8,0.05,1488.08,0.2151,2025-05,864.87,2025,May
SO-100090,2025-05-08,CUST-1455,Home Office,Central,Illinois,Office Supplies,Desk Organizer,1403.66,8,0.0,334.15,0.2381,2025-05,175.46,2025,May
SO-101762,2025-05-08,CUST-1364,Corporate,South,Tennessee,Office Supplies,Premium Notebook Pack,158.16,5,0.0,23.81,0.1505,2025-05,31.63,2025,May
SO-102389,2025-05-08,CUST-1128,Consumer,Central,Ohio,Furniture,Conference Table,2233.55,2,0.1,419.36,0.1878,2025-05,1116.78,2025,May
SO-101390,2025-05-09,CUST-1713,Consumer,West,Colorado,Office Supplies,Desk Organizer,167.74,1,0.3,-17.73,-0.1057,2025-05,167.74,2025,May
SO-101600,2025-05-09,CUST-1225,Home Office,South,Tennessee,Furniture,Ergonomic Office Chair,845.73,2,0.0,104.84,0.124,2025-05,422.86,2025,May
SO-101596,2025-05-10,CUST-1031,Home Office,West,Washington,Office Supplies,Ballpoint Pen Set,170.69,3,0.1,21.72,0.1272,2025-05,56.9,2025,May
SO-100047,2025-05-13,CUST-1772,Corporate,East,New York,Office Supplies,Printer Paper Case,503.95,2,0.1,98.59,0.1956,2025-05,251.98,2025,May
SO-100847,2025-05-13,CUST-1463,Consumer,Central,Ohio,Technology,Wireless Keyboard,610.29,3,0.0,118.93,0.1949,2025-05,203.43,2025,May
SO-100982,2025-05-13,CUST-1467,Corporate,West,Oregon,Technology,Cloud Security Suite,1269.09,2,0.0,183.19,0.1443,2025-05,634.54,2025,May
SO-101077,2025-05-13,CUST-1365,Home Office,East,New York,Technology,Cloud Security Suite,4919.85,3,0.0,1345.06,0.2734,2025-05,1639.95,2025,May
SO-101080,2025-05-13,CUST-1796,Consumer,South,Florida,Office Supplies,Desk Organizer,393.48,3,0.2,50.37,0.128,2025-05,131.16,2025,May
SO-100394,2025-05-14,CUST-1186,Corporate,Central,Missouri,Office Supplies,Ballpoint Pen Set,290.47,4,0.15,21.97,0.0756,2025-05,72.62,2025,May
SO-102231,2025-05-14,CUST-1004,Consumer,West,Washington,Technology,USB-C Docking Station,760.15,1,0.05,208.16,0.2738,2025-05,760.15,2025,May
SO-100003,2025-05-15,CUST-1747,Consumer,West,Washington,Office Supplies,Printer Paper Case,28.24,1,0.15,3.28,0.1161,2025-05,28.24,2025,May
SO-100563,2025-05-15,CUST-1500,Consumer,West,Arizona,Office Supplies,Toner Cartridge,26.69,2,0.05,3.86,0.1446,2025-05,13.34,2025,May
SO-100627,2025-05-15,CUST-1305,Corporate,South,Florida,Office Supplies,Ballpoint Pen Set,357.08,2,0.0,82.2,0.2302,2025-05,178.54,2025,May
SO-102236,2025-05-15,CUST-1376,Consumer,South,Florida,Office Supplies,Ballpoint Pen Set,644.52,4,0.0,101.07,0.1568,2025-05,161.13,2025,May
SO-100119,2025-05-17,CUST-1302,Consumer,West,California,Technology,Wireless Keyboard,2776.44,4,0.0,943.98,0.34,2025-05,694.11,2025,May
SO-100576,2025-05-17,CUST-1620,Home Office,West,Washington,Office Supplies,Premium Notebook Pack,362.9,4,0.15,-3.17,-0.0087,2025-05,90.72,2025,May
SO-101432,2025-05-17,CUST-1721,Consumer,West,Colorado,Technology,Cloud Security Suite,872.24,1,0.0,247.68,0.284,2025-05,872.24,2025,May
SO-101451,2025-05-17,CUST-1273,Consumer,West,Colorado,Office Supplies,Desk Organizer,1323.02,10,0.2,79.74,0.0603,2025-05,132.3,2025,May
SO-102027,2025-05-17,CUST-1292,Home Office,South,Louisiana,Technology,Wireless Keyboard,1538.97,2,0.0,256.03,0.1664,2025-05,769.48,2025,May
SO-102345,2025-05-17,CUST-1203,Corporate,West,California,Furniture,Conference Table,3382.07,3,0.0,783.79,0.2317,2025-05,1127.36,2025,May
SO-100709,2025-05-18,CUST-1171,Consumer,East,Pennsylvania,Furniture,Standing Desk,2212.48,5,0.0,564.32,0.2551,2025-05,442.5,2025,May
SO-101070,2025-05-18,CUST-1139,Consumer,South,North Carolina,Office Supplies,Desk Organizer,372.32,6,0.3,25.53,0.0686,2025-05,62.05,2025,May
SO-101212,2025-05-18,CUST-1566,Corporate,Central,Illinois,Office Supplies,Premium Notebook Pack,904.84,4,0.0,214.62,0.2372,2025-05,226.21,2025,May
SO-101140,2025-05-19,CUST-1086,Consumer,West,Oregon,Technology,Cloud Security Suite,3144.01,3,0.0,1014.48,0.3227,2025-05,1048.0,2025,May
SO-102134,2025-05-19,CUST-1532,Consumer,East,New Jersey,Furniture,Ergonomic Office Chair,3790.38,5,0.0,396.77,0.1047,2025-05,758.08,2025,May
SO-100760,2025-05-20,CUST-1782,Consumer,Central,Michigan,Office Supplies,Toner Cartridge,194.07,1,0.0,25.95,0.1337,2025-05,194.07,2025,May
SO-101308,2025-05-20,CUST-1791,Consumer,East,New Jersey,Technology,Wireless Keyboard,7123.16,5,0.15,725.45,0.1018,2025-05,1424.63,2025,May
SO-101458,2025-05-20,CUST-1614,Consumer,East,New York,Technology,Laptop Pro 14,3979.14,4,0.1,586.83,0.1475,2025-05,994.78,2025,May
SO-100991,2025-05-21,CUST-1108,Consumer,East,Massachusetts,Office Supplies,Printer Paper Case,631.98,8,0.0,0.0,0.0,2025-05,79.0,2025,May
SO-101036,2025-05-21,CUST-1019,Consumer,West,Arizona,Office Supplies,Printer Paper Case,461.52,2,0.15,88.9,0.1926,2025-05,230.76,2025,May
SO-101489,2025-05-21,CUST-1490,Corporate,South,Louisiana,Technology,Noise-Canceling Headset,2223.47,10,0.0,568.66,0.2558,2025-05,222.35,2025,May
SO-101888,2025-05-23,CUST-1836,Corporate,West,California,Technology,Noise-Canceling Headset,4520.9,6,0.05,1377.37,0.3047,2025-05,753.48,2025,May
SO-100099,2025-05-24,CUST-1831,Consumer,West,Oregon,Technology,USB-C Docking Station,1163.92,5,0.0,185.43,0.1593,2025-05,232.78,2025,May
SO-100181,2025-05-24,CUST-1772,Home Office,West,California,Office Supplies,Desk Organizer,443.48,2,0.0,57.58,0.1298,2025-05,221.74,2025,May
SO-100717,2025-05-24,CUST-1111,Corporate,East,Massachusetts,Furniture,Filing Cabinet,3080.5,4,0.1,549.89,0.1785,2025-05,770.12,2025,May
SO-100773,2025-05-24,CUST-1676,Consumer,Central,Michigan,Technology,Cloud Security Suite,2104.74,2,0.2,186.92,0.0888,2025-05,1052.37,2025,May
SO-101407,2025-05-24,CUST-1250,Consumer,South,Louisiana,Technology,Noise-Canceling Headset,1045.11,1,0.0,282.87,0.2707,2025-05,1045.11,2025,May
SO-101636,2025-05-24,CUST-1174,Consumer,Central,Illinois,Office Supplies,Ballpoint Pen Set,229.21,2,0.05,40.38,0.1762,2025-05,114.6,2025,May
SO-101754,2025-05-24,CUST-1332,Consumer,East,New York,Office Supplies,Ballpoint Pen Set,1061.8,4,0.0,262.35,0.2471,2025-05,265.45,2025,May
SO-100533,2025-05-25,CUST-1425,Consumer,West,Oregon,Technology,Cloud Security Suite,10573.44,6,0.0,3019.46,0.2856,2025-05,1762.24,2025,May
SO-101514,2025-05-25,CUST-1440,Corporate,East,New York,Technology,USB-C Docking Station,628.33,3,0.0,92.09,0.1466,2025-05,209.44,2025,May
SO-101985,2025-05-25,CUST-1121,Consumer,South,Florida,Technology,Wireless Keyboard,3105.28,3,0.1,606.69,0.1954,2025-05,1035.09,2025,May
SO-100552,2025-05-26,CUST-1674,Home Office,East,New York,Office Supplies,Ballpoint Pen Set,539.3,10,0.05,51.61,0.0957,2025-05,53.93,2025,May
SO-101591,2025-05-26,CUST-1384,Consumer,South,North Carolina,Furniture,Conference Table,985.88,2,0.05,170.73,0.1732,2025-05,492.94,2025,May
SO-101192,2025-05-27,CUST-1816,Corporate,Central,Ohio,Furniture,Filing Cabinet,4109.32,3,0.0,517.94,0.126,2025-05,1369.77,2025,May
SO-101370,2025-05-27,CUST-1880,Consumer,West,California,Office Supplies,Desk Organizer,581.2,3,0.2,32.31,0.0556,2025-05,193.73,2025,May
SO-100585,2025-05-28,CUST-1689,Consumer,Central,Illinois,Technology,Noise-Canceling Headset,1268.6,4,0.0,411.02,0.324,2025-05,317.15,2025,May
SO-100214,2025-05-29,CUST-1116,Consumer,West,Washington,Office Supplies,Printer Paper Case,783.93,5,0.05,118.86,0.1516,2025-05,156.79,2025,May
SO-100832,2025-05-30,CUST-1177,Consumer,East,New Jersey,Office Supplies,Printer Paper Case,677.89,3,0.0,154.05,0.2272,2025-05,225.96,2025,May
SO-101148,2025-05-30,CUST-1067,Consumer,East,New Jersey,Office Supplies,Printer Paper Case,302.73,4,0.2,32.3,0.1067,2025-05,75.68,2025,May
SO-101374,2025-05-30,CUST-1619,Consumer,Central,Missouri,Furniture,Ergonomic Office Chair,1070.65,1,0.2,91.84,0.0858,2025-05,1070.65,2025,May
SO-100204,2025-05-31,CUST-1648,Consumer,South,Louisiana,Technology,Wireless Keyboard,924.74,1,0.0,188.49,0.2038,2025-05,924.74,2025,May
SO-100413,2025-05-31,CUST-1406,Corporate,South,North Carolina,Furniture,Standing Desk,1561.16,3,0.1,141.8,0.0908,2025-05,520.39,2025,May
SO-101705,2025-05-31,CUST-1355,Consumer,East,Massachusetts,Technology,Cloud Security Suite,7830.5,5,0.0,1859.5,0.2375,2025-05,1566.1,2025,May
SO-101046,2025-06-01,CUST-1709,Consumer,South,Tennessee,Office Supplies,Premium Notebook Pack,166.43,1,0.1,18.55,0.1115,2025-06,166.43,2025,June
SO-101444,2025-06-01,CUST-1861,Consumer,South,Georgia,Furniture,Bookcase,3523.46,6,0.15,54.66,0.0155,2025-06,587.24,2025,June
SO-102418,2025-06-01,CUST-1671,Corporate,East,Virginia,Office Supplies,Premium Notebook Pack,502.49,2,0.1,65.99,0.1313,2025-06,251.24,2025,June
SO-100360,2025-06-02,CUST-1759,Home Office,West,Oregon,Office Supplies,Desk Organizer,299.29,5,0.15,24.93,0.0833,2025-06,59.86,2025,June
SO-100648,2025-06-03,CUST-1329,Home Office,East,Virginia,Technology,Cloud Security Suite,10683.77,10,0.1,1427.76,0.1336,2025-06,1068.38,2025,June
SO-101081,2025-06-03,CUST-1259,Consumer,Central,Texas,Technology,Cloud Security Suite,1458.55,6,0.15,261.19,0.1791,2025-06,243.09,2025,June
SO-100381,2025-06-04,CUST-1645,Consumer,South,Georgia,Office Supplies,Premium Notebook Pack,136.65,1,0.0,17.34,0.1269,2025-06,136.65,2025,June
SO-101047,2025-06-04,CUST-1690,Corporate,South,Tennessee,Technology,USB-C Docking Station,151.7,1,0.0,29.09,0.1918,2025-06,151.7,2025,June
SO-101652,2025-06-04,CUST-1394,Corporate,East,New Jersey,Office Supplies,Premium Notebook Pack,134.95,3,0.2,20.42,0.1513,2025-06,44.98,2025,June
SO-100567,2025-06-05,CUST-1528,Consumer,Central,Michigan,Furniture,Bookcase,2898.3,4,0.05,609.3,0.2102,2025-06,724.58,2025,June
SO-101138,2025-06-05,CUST-1010,Corporate,West,Oregon,Office Supplies,Desk Organizer,374.72,2,0.0,102.83,0.2744,2025-06,187.36,2025,June
SO-100938,2025-06-06,CUST-1225,Consumer,East,Virginia,Office Supplies,Printer Paper Case,798.53,3,0.0,173.5,0.2173,2025-06,266.18,2025,June
SO-101000,2025-06-06,CUST-1484,Corporate,South,Georgia,Office Supplies,Toner Cartridge,739.09,5,0.0,192.01,0.2598,2025-06,147.82,2025,June
SO-101805,2025-06-06,CUST-1358,Consumer,South,Louisiana,Technology,Noise-Canceling Headset,279.39,2,0.2,25.93,0.0928,2025-06,139.7,2025,June
SO-102045,2025-06-06,CUST-1757,Consumer,South,Georgia,Furniture,Conference Table,1617.85,2,0.3,-198.59,-0.1227,2025-06,808.92,2025,June
SO-100672,2025-06-07,CUST-1651,Consumer,South,Florida,Office Supplies,Premium Notebook Pack,224.21,1,0.0,39.2,0.1748,2025-06,224.21,2025,June
SO-100744,2025-06-07,CUST-1831,Consumer,West,Washington,Technology,Noise-Canceling Headset,2153.07,5,0.0,540.88,0.2512,2025-06,430.61,2025,June
SO-101356,2025-06-08,CUST-1843,Consumer,Central,Ohio,Technology,USB-C Docking Station,869.9,1,0.1,219.92,0.2528,2025-06,869.9,2025,June
SO-102155,2025-06-08,CUST-1520,Corporate,South,North Carolina,Technology,Laptop Pro 14,7438.2,5,0.05,1684.1,0.2264,2025-06,1487.64,2025,June
SO-100508,2025-06-09,CUST-1527,Corporate,East,Virginia,Office Supplies,Printer Paper Case,34.58,1,0.05,3.9,0.1128,2025-06,34.58,2025,June
SO-100983,2025-06-09,CUST-1239,Home Office,Central,Ohio,Technology,Cloud Security Suite,3388.75,3,0.0,501.62,0.148,2025-06,1129.58,2025,June
SO-101263,2025-06-09,CUST-1603,Consumer,Central,Texas,Office Supplies,Toner Cartridge,825.86,10,0.05,114.13,0.1382,2025-06,82.59,2025,June
SO-101470,2025-06-09,CUST-1501,Consumer,West,Arizona,Office Supplies,Ballpoint Pen Set,208.07,5,0.2,2.2,0.0106,2025-06,41.61,2025,June
SO-102237,2025-06-09,CUST-1724,Consumer,West,Oregon,Office Supplies,Ballpoint Pen Set,519.39,6,0.1,105.85,0.2038,2025-06,86.56,2025,June
SO-102417,2025-06-09,CUST-1362,Corporate,West,Colorado,Furniture,Ergonomic Office Chair,2331.19,2,0.05,170.28,0.073,2025-06,1165.6,2025,June
SO-101236,2025-06-10,CUST-1449,Consumer,Central,Illinois,Furniture,Standing Desk,1877.06,2,0.0,155.7,0.0829,2025-06,938.53,2025,June
SO-101520,2025-06-10,CUST-1560,Consumer,East,New Jersey,Furniture,Standing Desk,11091.92,10,0.2,1356.73,0.1223,2025-06,1109.19,2025,June
SO-100045,2025-06-11,CUST-1403,Consumer,West,Arizona,Office Supplies,Desk Organizer,819.91,5,0.2,138.22,0.1686,2025-06,163.98,2025,June
SO-100930,2025-06-11,CUST-1378,Corporate,West,Arizona,Office Supplies,Toner Cartridge,2057.96,8,0.0,574.42,0.2791,2025-06,257.24,2025,June
SO-102283,2025-06-11,CUST-1503,Consumer,West,Oregon,Technology,USB-C Docking Station,3365.52,5,0.0,561.73,0.1669,2025-06,673.1,2025,June
SO-100033,2025-06-12,CUST-1736,Consumer,Central,Missouri,Office Supplies,Premium Notebook Pack,309.14,4,0.0,88.14,0.2851,2025-06,77.28,2025,June
SO-100265,2025-06-13,CUST-1179,Corporate,South,Tennessee,Technology,Noise-Canceling Headset,6554.43,6,0.15,601.06,0.0917,2025-06,1092.4,2025,June
SO-100877,2025-06-13,CUST-1572,Consumer,East,Virginia,Technology,Cloud Security Suite,1813.75,2,0.0,402.75,0.2221,2025-06,906.88,2025,June
SO-101565,2025-06-13,CUST-1213,Home Office,West,Arizona,Technology,USB-C Docking Station,4800.55,3,0.05,1502.72,0.313,2025-06,1600.18,2025,June
SO-101779,2025-06-13,CUST-1118,Consumer,Central,Texas,Office Supplies,Ballpoint Pen Set,1264.51,8,0.2,33.22,0.0263,2025-06,158.06,2025,June
